Time,ECG
1622007955.1029885,2.0736
1622007955.1068919,2.1025
1622007955.1149805,2.2201
1622007955.1233375,2.3104
1622007955.1273992,2.4336
1622007955.1356978,2.5921000000000003
1622007955.1398172,2.6895999999999995
1622007955.148022,2.7224999999999997
1622007955.1521702,2.8899999999999997
1622007955.1604328,3.0625
1622007955.164654,3.0625
1622007955.172791,3.0276
1622007955.176954,3.0276
1622007955.1850533,2.9240999999999997
1622007955.188969,2.6569
1622007955.1973405,2.4964000000000004
1622007955.2015362,2.4649
1622007955.209475,2.4336
1622007955.2135215,2.3716
1622007955.2216465,2.2801
1622007955.2257645,2.1315999999999997
1622007955.233932,1.9880999999999998
1622007955.2380557,1.8496000000000004
1622007955.24608,1.7956000000000003
1622007955.2501867,1.7161000000000002
1622007955.2584913,1.6641000000000001
1622007955.3955884,1.6129
1622007955.3959138,1.6384
1622007955.3961244,1.6900000000000002
1622007955.3963642,1.7689000000000001
1622007955.3965297,1.7689000000000001
1622007955.3967686,1.7689000000000001
1622007955.396979,1.7956000000000003
1622007955.397169,1.8769000000000002
1622007955.3974423,1.9880999999999998
1622007955.3977873,2.1025
1622007955.3980765,2.1904
1622007955.3982644,2.1025
1622007955.3984737,2.0164
1622007955.3987281,2.0164
1622007955.3989365,2.0736
1622007955.3991003,2.1609
1622007955.3993049,2.1609
1622007955.3994665,2.1609
1622007955.399684,2.1904
1622007955.399902,2.1904
1622007955.4000926,2.1609
1622007955.4003358,2.1315999999999997
1622007955.4016762,2.1315999999999997
1622007955.4100869,2.1904
1622007955.4142647,2.25
1622007955.4225073,2.3104
1622007955.4266143,2.3104
1622007955.4348516,2.3409
1622007955.4389186,2.3716
1622007955.4471352,2.2801
1622007955.451134,2.2201
1622007955.4594076,2.25
1622007955.463642,2.3104
1622007955.4717734,2.25
1622007955.4758382,2.1609
1622007955.4841416,2.1315999999999997
1622007955.488277,2.1609
1622007955.4964466,2.2801
1622007955.5002763,2.3409
1622007955.5084138,2.3409
1622007955.5125234,2.4336
1622007955.5205648,2.4336
1622007955.524692,2.3716
1622007955.5328135,2.3716
1622007955.5371797,2.3716
1622007955.5456376,2.3409
1622007955.5494814,2.3104
1622007955.5577307,2.3409
1622007955.566043,2.3104
1622007955.5699263,2.3104
1622007955.5783243,2.3716
1622007955.5822358,2.5281000000000002
1622007955.5907617,2.6244000000000005
1622007955.594866,2.6895999999999995
1622007955.6027966,2.7224999999999997
1622007955.6068606,2.6895999999999995
1622007955.6149216,2.6244000000000005
1622007955.6191096,2.5281000000000002
1622007955.6273122,2.4336
1622007955.6316617,2.4025000000000003
1622007955.639526,2.3716
1622007955.6436336,2.4025000000000003
1622007955.65183,2.4649
1622007955.656013,2.4025000000000003
1622007955.6642032,2.3104
1622007955.6681206,2.0164
1622007955.6765258,1.9043999999999996
1622007955.6806118,2.4025000000000003
1622007955.6888988,4.040099999999999
1622007955.6929326,7.290000000000001
1622007955.70113,11.696399999999999
1622007955.7090755,14.5161
1622007955.7133734,13.5424
1622007955.721542,10.240000000000002
1622007955.725844,6.812099999999999
1622007955.7340322,4.368099999999999
1622007955.7381384,2.9583999999999997
1622007955.7463377,2.0736
1622007955.7504518,1.5129
1622007955.7582288,1.2544000000000002
1622007955.762364,1.1881000000000002
1622007955.7705297,1.2768999999999997
1622007955.7746503,1.3456
1622007955.782636,1.3923999999999999
1622007955.7866678,1.44
1622007955.7949681,1.4884
1622007955.7990763,1.5625
1622007955.807254,1.6384
1622007955.8116279,1.7424000000000002
1622007955.8197443,1.8496000000000004
1622007955.8238676,1.8769000000000002
1622007955.8320675,1.9599999999999997
1622007955.836225,2.1025
1622007955.8443284,2.2201
1622007955.8525617,2.3104
1622007955.856665,2.3716
1622007955.8650243,2.5281000000000002
1622007955.8691344,2.6569
1622007955.8771305,2.7556
1622007955.8815026,2.7889
1622007955.8892603,2.9240999999999997
1622007955.893405,3.1329000000000002
1622007955.9015853,3.1684
1622007955.9057236,3.0976
1622007955.9137049,3.0625
1622007955.9177737,2.9929
1622007955.9260664,2.8560999999999996
1622007955.9301498,2.6244000000000005
1622007955.9386928,2.4025000000000003
1622007955.9425218,2.25
1622007955.9509337,2.1025
1622007955.9547825,1.9880999999999998
1622007955.9632366,1.9043999999999996
1622007955.9669728,1.7689000000000001
1622007955.975281,1.7161000000000002
1622007955.9795046,1.6129
1622007955.9877095,1.4161
1622007955.9917932,1.3456
1622007955.999964,1.3456
1622007956.00816,1.3456
1622007956.0123022,1.44
1622007956.0203907,1.6384
1622007956.0244281,1.7956000000000003
1622007956.032606,1.9599999999999997
1622007956.0367148,2.0736
1622007956.044869,2.1025
1622007956.0488932,2.1315999999999997
1622007956.0570161,2.2201
1622007956.0612457,2.3104
1622007956.0696785,2.3104
1622007956.0735877,2.25
1622007956.0817616,2.1904
1622007956.0860884,2.1315999999999997
1622007956.094217,2.1025
1622007956.0982134,2.1315999999999997
1622007956.1063879,2.1904
1622007956.110563,2.2801
1622007956.1190493,2.3104
1622007956.1232083,2.25
1622007956.1311514,2.2201
1622007956.1350756,2.25
1622007956.1434293,2.2201
1622007956.1517282,2.1904
1622007956.1556559,2.1609
1622007956.163684,2.1609
1622007956.1678386,2.1315999999999997
1622007956.1759887,2.2201
1622007956.180146,2.3716
1622007956.1882224,2.4649
1622007956.1922987,2.4964000000000004
1622007956.2007995,2.4964000000000004
1622007956.2048059,2.4336
1622007956.2130213,2.3716
1622007956.217152,2.3716
1622007956.2253046,2.3409
1622007956.2293506,2.25
1622007956.2376232,2.2801
1622007956.2417226,2.3409
1622007956.249968,2.3716
1622007956.2537553,2.4025000000000003
1622007956.2622395,2.4025000000000003
1622007956.2665029,2.4025000000000003
1622007956.274657,2.4336
1622007956.27849,2.4649
1622007956.2870157,2.4025000000000003
1622007956.294823,2.3104
1622007956.2989616,2.2801
1622007956.3070674,2.3409
1622007956.3111048,2.4336
1622007956.3191965,2.4336
1622007956.3232574,2.4964000000000004
1622007956.331776,2.6244000000000005
1622007956.33587,2.7889
1622007956.3440628,2.7889
1622007956.3481383,2.7889
1622007956.356324,2.7556
1622007956.3604302,2.7556
1622007956.3686304,2.6895999999999995
1622007956.37279,2.5921000000000003
1622007956.3810222,2.4649
1622007956.38512,2.3716
1622007956.3933346,2.2801
1622007956.3974292,2.3104
1622007956.4055254,2.3104
1622007956.4097357,2.25
1622007956.4178936,2.1315999999999997
1622007956.4218354,2.0736
1622007956.4298697,2.4649
1622007956.4340699,3.9204
1622007956.4421048,6.864400000000001
1622007956.450192,10.758399999999998
1622007956.4542851,13.1769
1622007956.4627602,12.320099999999998
1622007956.4667907,9.2416
1622007956.4747968,6.002500000000001
1622007956.4791436,3.6864
1622007956.4871328,2.4336
1622007956.4913616,1.8225000000000002
1622007956.4997187,1.5625
1622007956.5038507,1.3923999999999999
1622007956.5121155,1.2995999999999999
1622007956.5163116,1.3688999999999998
1622007956.5245094,1.4641
1622007956.5286243,1.5129
1622007956.536803,1.6129
1622007956.5409493,1.6641000000000001
1622007956.5487971,1.6900000000000002
1622007956.5529666,1.7956000000000003
1622007956.5610092,1.9320999999999997
1622007956.5650582,2.1315999999999997
1622007956.573164,2.3104
1622007956.577239,2.3716
1622007956.5853834,2.4336
1622007956.5937772,2.5281000000000002
1622007956.597939,2.5921000000000003
1622007956.6060238,2.5921000000000003
1622007956.610317,2.6244000000000005
1622007956.6184978,2.7224999999999997
1622007956.6226451,2.8560999999999996
1622007956.6307068,3.0276
1622007956.634729,3.2041
1622007956.6433043,3.3489000000000004
1622007956.647076,3.3489000000000004
1622007956.655302,3.3856
1622007956.6593924,3.3124000000000002
1622007956.6677995,3.1684
1622007956.6717627,2.9583999999999997
1622007956.6798487,2.6895999999999995
1622007956.8306484,2.4649
1622007956.8309608,2.2201
1622007956.8312154,2.0736
1622007956.8314507,1.9880999999999998
1622007956.8316844,1.8496000000000004
1622007956.8318791,1.7424000000000002
1622007956.8320966,1.7161000000000002
1622007956.8323,1.7424000000000002
1622007956.8324862,1.7689000000000001
1622007956.832654,1.7689000000000001
1622007956.8328903,1.7689000000000001
1622007956.8330925,1.7689000000000001
1622007956.8332613,1.7689000000000001
1622007956.833434,1.7689000000000001
1622007956.8336155,1.7424000000000002
1622007956.8337939,1.7161000000000002
1622007956.8339593,1.7956000000000003
1622007956.8341413,1.8769000000000002
1622007956.8343184,1.9880999999999998
1622007956.8344893,2.0736
1622007956.8346696,2.0448999999999997
1622007956.8348236,2.1315999999999997
1622007956.8350077,2.2201
1622007956.8352077,2.2801
1622007956.8354268,2.4025000000000003
1622007956.8395212,2.4336
1622007956.8478043,2.3716
1622007956.8517218,2.3716
1622007956.860258,2.4025000000000003
1622007956.8643477,2.3716
1622007956.8724356,2.3409
1622007956.876527,2.3104
1622007956.8848658,2.3409
1622007956.8927014,2.4336
1622007956.8968425,2.4336
1622007956.905147,2.3716
1622007956.9093595,2.3409
1622007956.9172113,2.3716
1622007956.9215868,2.4336
1622007956.9298685,2.4336
1622007956.9337082,2.4964000000000004
1622007956.941924,2.4964000000000004
1622007956.9460347,2.4025000000000003
1622007956.954225,2.4025000000000003
1622007956.9583862,2.4025000000000003
1622007956.966909,2.3716
1622007956.9707577,2.3409
1622007956.9792192,2.4025000000000003
1622007956.9829826,2.4964000000000004
1622007956.9913614,2.5921000000000003
1622007956.9952621,2.6569
1622007957.003497,2.6244000000000005
1622007957.0076451,2.5281000000000002
1622007957.01591,2.4964000000000004
1622007957.0198085,2.4649
1622007957.028199,2.4025000000000003
1622007957.0364032,2.4025000000000003
1622007957.0405483,2.4336
1622007957.0486894,2.4964000000000004
1622007957.052562,2.4964000000000004
1622007957.0606568,2.4649
1622007957.0648212,2.4025000000000003
1622007957.0729618,2.4964000000000004
1622007957.0771024,2.6244000000000005
1622007957.0851061,2.7224999999999997
1622007957.0894556,2.7556
1622007957.0979013,2.7889
1622007957.1019797,2.8899999999999997
1622007957.110208,2.9583999999999997
1622007957.1141725,2.9929
1622007957.1226215,2.9583999999999997
1622007957.1263804,2.8223999999999996
1622007957.1349008,2.6895999999999995
1622007957.1386983,2.6244000000000005
1622007957.1471884,2.6244000000000005
1622007957.1509662,2.5921000000000003
1622007957.159335,2.5600000000000005
1622007957.1631947,2.4649
1622007957.171583,2.4649
1622007957.1796293,2.3409
1622007957.1838255,2.1609
1622007957.19178,2.1315999999999997
1622007957.1959734,2.6895999999999995
1622007957.2040687,4.2848999999999995
1622007957.2082264,7.3441
1622007957.2162335,11.902500000000002
1622007957.2203429,15.209999999999999
1622007957.2286494,14.44
1622007957.2326832,11.289599999999998
1622007957.2410662,7.6729
1622007957.2451694,4.928400000000001
1622007957.2533696,3.3856
1622007957.25728,2.3716
1622007957.2657208,1.7956000000000003
1622007957.2696652,1.44
1622007957.278184,1.2544000000000002
1622007957.2820032,1.2100000000000002
1622007957.2905838,1.2100000000000002
1622007957.2943017,1.2995999999999999
1622007957.3028972,1.4641
1622007957.3066573,1.6641000000000001
1622007957.3149157,1.8225000000000002
1622007957.318926,1.9320999999999997
1622007957.327039,1.9599999999999997
1622007957.3352115,1.9880999999999998
1622007957.3392987,2.0448999999999997
1622007957.347466,2.1025
1622007957.3515046,2.1609
1622007957.3595116,2.3409
1622007957.3639371,2.4649
1622007957.3721476,2.6244000000000005
1622007957.3762891,2.7556
1622007957.3842585,2.9929
1622007957.3882012,3.1329000000000002
1622007957.396461,3.24
1622007957.400506,3.24
1622007957.4086514,3.2041
1622007957.4127607,3.1684
1622007957.4209578,3.1329000000000002
1622007957.4250445,3.1329000000000002
1622007957.4332635,3.0276
1622007957.4373507,2.8899999999999997
1622007957.4455438,2.7224999999999997
1622007957.449672,2.6569
1622007957.4577954,2.5921000000000003
1622007957.4619694,2.3716
1622007957.4701552,2.0736
1622007957.4783285,1.9599999999999997
1622007957.482473,1.9043999999999996
1622007957.4905784,1.8225000000000002
1622007957.494675,1.7424000000000002
1622007957.502893,1.6641000000000001
1622007957.506996,1.6900000000000002
1622007957.5151737,1.7424000000000002
1622007957.519261,1.8225000000000002
1622007957.5274682,1.8769000000000002
1622007957.5315685,1.9320999999999997
1622007957.5397332,1.9599999999999997
1622007957.5438488,1.9320999999999997
1622007957.5520234,1.8769000000000002
1622007957.5561414,1.8496000000000004
1622007957.5643194,1.9599999999999997
1622007957.5685115,1.9880999999999998
1622007957.5766134,2.0164
1622007957.580711,2.0736
1622007957.588901,2.1609
1622007957.592997,2.3104
1622007957.6016488,2.3716
1622007957.6056266,2.3409
1622007957.6137106,2.3104
1622007957.6217813,2.3104
1622007957.6262076,2.25
1622007957.634319,2.1609
1622007957.6385024,2.1609
1622007957.6463647,2.1904
1622007957.6507375,2.2201
1622007957.6586804,2.3104
1622007957.6631446,2.4336
1622007957.671138,2.4336
1622007957.6751962,2.4025000000000003
1622007957.6834269,2.4336
1622007957.6874862,2.3716
1622007957.6958485,2.3104
1622007957.699771,2.2801
1622007957.70787,2.3104
1622007957.7120135,2.4025000000000003
1622007957.7201798,2.5600000000000005
1622007957.72431,2.5921000000000003
1622007957.7322388,2.5281000000000002
1622007957.7366202,2.5281000000000002
1622007957.7451236,2.4964000000000004
1622007957.7489717,2.4025000000000003
1622007957.7573998,2.4025000000000003
1622007957.7615178,2.4964000000000004
1622007957.7696862,2.5281000000000002
1622007957.7778485,2.5281000000000002
1622007957.78186,2.4964000000000004
1622007957.7901578,2.4336
1622007957.794232,2.4649
1622007957.8022432,2.4649
1622007957.8066163,2.4649
1622007957.8147502,2.4964000000000004
1622007957.8189006,2.5600000000000005
1622007957.8267915,2.4964000000000004
1622007957.830952,2.4964000000000004
1622007957.8389647,2.4964000000000004
1622007957.8431025,2.4964000000000004
1622007957.8512948,2.4964000000000004
1622007957.8553464,2.4964000000000004
1622007957.8633869,2.4964000000000004
1622007957.86757,2.4964000000000004
1622007957.8756933,2.6244000000000005
1622007957.880107,2.7889
1622007957.888255,2.8223999999999996
1622007957.892075,2.7556
1622007957.9005322,2.7224999999999997
1622007957.9046335,2.6895999999999995
1622007957.91271,2.5281000000000002
1622007957.9210212,2.4649
1622007957.9251378,2.4964000000000004
1622007957.9330676,2.4964000000000004
1622007957.9374056,2.4649
1622007957.945664,2.4649
1622007957.94975,2.4649
1622007957.9578,2.4964000000000004
1622007957.962225,2.4025000000000003
1622007957.9700735,2.2801
1622007957.9741619,2.4025000000000003
1622007957.9822705,3.1684
1622007957.9865718,5.017600000000001
1622007957.994706,8.179599999999999
1622007957.9986243,11.2225
1622007958.006673,11.9716
1622007958.0109127,9.9225
1622007958.0191784,6.916899999999999
1622007958.0232706,4.4521
1622007958.0315015,2.9240999999999997
1622007958.0356195,2.1315999999999997
1622007958.0437984,1.7424000000000002
1622007958.0478058,1.5376
1622007958.0561569,1.5129
1622007958.0641775,1.5625
1622007958.068153,1.5625
1622007958.0766554,1.6641000000000001
1622007958.080814,1.7689000000000001
1622007958.0891047,1.8769000000000002
1622007958.0932565,1.9599999999999997
1622007958.1013515,2.0164
1622007958.1052556,2.0736
1622007958.113362,2.2201
1622007958.1174912,2.3104
1622007958.1256356,2.3716
1622007958.1297626,2.4649
1622007958.1377869,2.5281000000000002
1622007958.1419458,2.6569
1622007958.1503544,2.8223999999999996
1622007958.1545758,2.9929
1622007958.1627011,3.1684
1622007958.1666384,3.2761
1622007958.17506,3.4596000000000005
1622007958.1791375,3.6481
1622007958.1869335,3.7249
1622007958.191144,3.6481
1622007958.1991918,3.5343999999999998
1622007958.2035396,3.4225000000000003
1622007958.2117145,3.3124000000000002
1622007958.2197888,3.1329000000000002
1622007958.2240784,2.9583999999999997
1622007958.2322774,2.7224999999999997
1622007958.2362015,2.5281000000000002
1622007958.2443585,2.3409
1622007958.2485561,2.1904
1622007958.2567115,2.1025
1622007958.2608433,2.0164
1622007958.2689915,1.8769000000000002
1622007958.402783,1.7689000000000001
1622007958.4031081,1.6384
1622007958.4034045,1.5129
1622007958.4036334,1.4884
1622007958.4038696,1.5129
1622007958.404101,1.5376
1622007958.4044542,1.5876000000000001
1622007958.4047217,1.6900000000000002
1622007958.4049492,1.7161000000000002
1622007958.4051433,1.6384
1622007958.4054039,1.6900000000000002
1622007958.405618,1.7689000000000001
1622007958.405826,1.8225000000000002
1622007958.4060116,1.9320999999999997
1622007958.4062445,2.0736
1622007958.4064326,2.0164
1622007958.4066281,1.9880999999999998
1622007958.4068575,1.9880999999999998
1622007958.4070506,2.1025
1622007958.4072485,2.2201
1622007958.4074416,2.3409
1622007958.4076355,2.2801
1622007958.4123871,2.1025
1622007958.4166522,2.0736
1622007958.424849,2.1609
1622007958.4287722,2.2801
1622007958.4370394,2.4336
1622007958.441275,2.4336
1622007958.4494257,2.2801
1622007958.4535134,2.1904
1622007958.461659,2.1315999999999997
1622007958.4658008,2.1315999999999997
1622007958.4740674,2.1315999999999997
1622007958.4781585,2.1609
1622007958.4862502,2.1609
1622007958.4904764,2.2201
1622007958.4986413,2.2201
1622007958.5065813,2.2801
1622007958.51073,2.3104
1622007958.5189006,2.3716
1622007958.5230114,2.3716
1622007958.530967,2.3104
1622007958.5351055,2.2201
1622007958.543249,2.25
1622007958.5476427,2.2801
1622007958.5558093,2.2801
1622007958.559634,2.3104
1622007958.5681212,2.3409
1622007958.5721838,2.3409
1622007958.5802743,2.4336
1622007958.5845292,2.4964000000000004
1622007958.5928001,2.4649
1622007958.596882,2.4964000000000004
1622007958.6050684,2.5921000000000003
1622007958.6091053,2.6569
1622007958.6175935,2.7556
1622007958.6216698,2.7889
1622007958.6297832,2.6569
1622007958.6336966,2.5600000000000005
1622007958.6422133,2.4649
1622007958.6459317,2.4336
1622007958.6540463,2.3716
1622007958.662076,2.3409
1622007958.6662395,2.2801
1622007958.674331,2.2201
1622007958.6785061,2.25
1622007958.686773,2.1315999999999997
1622007958.6908765,1.9599999999999997
1622007958.69893,2.1904
1622007958.7031987,3.1684
1622007958.711251,5.475599999999999
1622007958.7155566,9.1204
1622007958.7237031,12.460899999999999
1622007958.7277207,12.7449
1622007958.7361047,10.240000000000002
1622007958.7402375,6.864400000000001
1622007958.748309,4.2436
1622007958.7525282,2.7556
1622007958.7606728,2.0164
1622007958.7648292,1.6641000000000001
1622007958.7729487,1.5129
1622007958.7768514,1.5129
1622007958.784993,1.5129
1622007958.7891717,1.5376
1622007958.7972066,1.5625
1622007958.8053772,1.5876000000000001
1622007958.8095274,1.6641000000000001
1622007958.818,1.7424000000000002
1622007958.8222148,1.8225000000000002
1622007958.829925,1.8769000000000002
1622007958.834386,1.9599999999999997
1622007958.8426008,2.1025
1622007958.846724,2.1904
1622007958.8545816,2.2201
1622007958.8587554,2.2801
1622007958.8671534,2.4336
1622007958.8710976,2.5921000000000003
1622007958.879421,2.7889
1622007958.8836842,2.8899999999999997
1622007958.8918788,3.0276
1622007958.8957696,3.2041
1622007958.903896,3.3124000000000002
1622007958.9080744,3.2761
1622007958.916222,3.2761
1622007958.9202514,3.2761
1622007958.9282138,3.24
1622007958.9327743,3.1329000000000002
1622007958.9409666,3.0276
1622007958.9450963,2.8223999999999996
1622007958.953234,2.6569
1622007958.961357,2.4336
1622007958.9654877,2.2201
1622007958.9735987,2.0736
1622007958.9776375,1.9880999999999998
1622007958.985752,1.9043999999999996
1622007958.9901445,1.8496000000000004
1622007958.998098,1.7689000000000001
1622007959.0023012,1.7161000000000002
1622007959.010699,1.6384
1622007959.014598,1.5876000000000001
1622007959.0231383,1.6641000000000001
1622007959.026912,1.7161000000000002
1622007959.035,1.7424000000000002
1622007959.0390368,1.8225000000000002
1622007959.0472665,1.8496000000000004
1622007959.0514092,1.8769000000000002
1622007959.059451,1.9043999999999996
1622007959.063566,1.9320999999999997
1622007959.0719323,1.9043999999999996
1622007959.0759335,1.9043999999999996
1622007959.0842385,1.9320999999999997
1622007959.0880837,1.9599999999999997
1622007959.0962846,2.0448999999999997
1622007959.1046827,2.1609
1622007959.1088939,2.25
1622007959.1171024,2.25
1622007959.1212487,2.2801
1622007959.1293023,2.2201
1622007959.133575,2.25
1622007959.1417058,2.2201
1622007959.1459336,2.25
1622007959.1541245,2.2201
1622007959.158081,2.2201
1622007959.1660583,2.3104
1622007959.170135,2.2801
1622007959.1783178,2.2201
1622007959.1824973,2.2801
1622007959.1906364,2.2201
1622007959.1946223,2.2201
1622007959.2028623,2.25
1622007959.2069445,2.2801
1622007959.2150989,2.3104
1622007959.2194366,2.2801
1622007959.2273898,2.2801
1622007959.2316813,2.2801
1622007959.239885,2.3716
1622007959.2480555,2.4336
1622007959.2521775,2.4649
1622007959.260365,2.4336
1622007959.2645228,2.4025000000000003
1622007959.2728467,2.3409
1622007959.2770784,2.3409
1622007959.285166,2.3409
1622007959.2892666,2.3104
1622007959.2974272,2.3409
1622007959.3012285,2.3716
1622007959.3093348,2.4025000000000003
1622007959.3135042,2.4964000000000004
1622007959.3216696,2.5921000000000003
1622007959.3257828,2.6569
1622007959.333817,2.7889
1622007959.3379319,2.7889
1622007959.346413,2.7224999999999997
1622007959.3502882,2.6244000000000005
1622007959.3587437,2.5921000000000003
1622007959.3626544,2.5281000000000002
1622007959.3710773,2.5281000000000002
1622007959.374894,2.4964000000000004
1622007959.3829064,2.4964000000000004
1622007959.3870926,2.4964000000000004
1622007959.3955345,2.4336
1622007959.4036326,2.25
1622007959.4076872,2.0164
1622007959.4161248,2.0164
1622007959.4202852,2.5921000000000003
1622007959.4282446,4.2436
1622007959.4323273,7.507600000000001
1622007959.4404187,12.25
1622007959.4445565,15.132100000000001
1622007959.4527159,13.987600000000002
1622007959.457164,10.497600000000002
1622007959.4652677,6.916899999999999
1622007959.4692514,4.368099999999999
1622007959.477654,2.9929
1622007959.481471,2.25
1622007959.4900463,1.6900000000000002
1622007959.4940624,1.3688999999999998
1622007959.502236,1.2995999999999999
1622007959.5062807,1.2995999999999999
1622007959.514313,1.2995999999999999
1622007959.5187008,1.3456
1622007959.526673,1.3923999999999999
1622007959.5306618,1.4161
1622007959.5391562,1.5129
1622007959.5470839,1.6129
1622007959.5511065,1.7161000000000002
1622007959.5591683,1.8496000000000004
1622007959.5633428,1.9320999999999997
1622007959.5713542,2.0448999999999997
1622007959.5755057,2.1315999999999997
1622007959.583701,2.2801
1622007959.5880394,2.3409
1622007959.5961652,2.4649
1622007959.6002672,2.5921000000000003
1622007959.6084468,2.6895999999999995
1622007959.6125824,2.7889
1622007959.620771,2.9929
1622007959.624884,3.1684
1622007959.632815,3.2041
1622007959.6371613,3.24
1622007959.6450417,3.2761
1622007959.649277,3.1684
1622007959.657732,3.0625
1622007959.661781,2.9583999999999997
1622007959.6699667,2.7889
1622007959.6739619,2.6895999999999995
1622007959.804393,2.4964000000000004
1622007959.8046963,2.2801
1622007959.8049247,2.1025
1622007959.8050933,1.9880999999999998
1622007959.805267,1.8769000000000002
1622007959.8054216,1.7689000000000001
1622007959.8056343,1.7161000000000002
1622007959.8058133,1.6900000000000002
1622007959.8060067,1.6641000000000001
1622007959.8062136,1.6641000000000001
1622007959.8063927,1.6641000000000001
1622007959.8065677,1.6384
1622007959.806734,1.6641000000000001
1622007959.8069286,1.7424000000000002
1622007959.8070858,1.8496000000000004
1622007959.8072436,1.8496000000000004
1622007959.8074155,1.8769000000000002
1622007959.8075612,1.8496000000000004
1622007959.8077166,1.8769000000000002
1622007959.8078618,1.9599999999999997
1622007959.8080075,2.0448999999999997
1622007959.812991,2.1025
1622007959.81725,2.1315999999999997
1622007959.8252006,2.1609
1622007959.829589,2.2201
1622007959.8379903,2.2801
1622007959.846078,2.25
1622007959.8502018,2.1904
1622007959.8581622,2.1609
1622007959.8624458,2.1609
1622007959.8706934,2.1315999999999997
1622007959.8749156,2.0736
1622007959.8828113,2.1025
1622007959.8870637,2.1609
1622007959.8951168,2.1315999999999997
1622007959.899269,2.1609
1622007959.9074006,2.2201
1622007959.9116435,2.3104
1622007959.9196556,2.2801
1622007959.9238036,2.2801
1622007959.9320238,2.2201
1622007959.9360967,2.1609
1622007959.9443116,2.25
1622007959.9484537,2.2801
1622007959.9566262,2.3104
1622007959.9607143,2.3409
1622007959.9691966,2.3409
1622007959.9729688,2.3409
1622007959.98145,2.3409
1622007959.9893825,2.3409
1622007959.9934542,2.3409
1622007960.0016396,2.3716
1622007960.0060763,2.4336
1622007960.0138886,2.4336
1622007960.0181339,2.4336
1622007960.0262015,2.4964000000000004
1622007960.0303009,2.5281000000000002
1622007960.0388482,2.4649
1622007960.042677,2.4964000000000004
1622007960.0508494,2.4964000000000004
1622007960.0548997,2.5281000000000002
1622007960.0629811,2.5921000000000003
1622007960.0672548,2.5921000000000003
1622007960.0754235,2.6569
1622007960.0793476,2.7224999999999997
1622007960.0874867,2.6244000000000005
1622007960.091628,2.4025000000000003
1622007960.1000721,2.3409
1622007960.1041873,2.3409
1622007960.11232,2.3409
1622007960.116401,2.4025000000000003
1622007960.1245747,2.3716
1622007960.1328018,2.1609
1622007960.136801,1.9599999999999997
1622007960.1450155,1.9043999999999996
1622007960.1491766,2.3409
1622007960.1573725,3.6864
1622007960.1615083,6.708099999999999
1622007960.169718,11.0889
1622007960.1740189,14.3641
1622007960.1819193,13.7641
1622007960.1863065,10.4329
1622007960.1941247,6.969600000000001
1622007960.1982908,4.368099999999999
1622007960.2064314,2.8223999999999996
1622007960.2106447,1.9599999999999997
1622007960.2185295,1.5376
1622007960.2226398,1.3688999999999998
1622007960.23089,1.2995999999999999
1622007960.2349231,1.2995999999999999
1622007960.2431045,1.3923999999999999
1622007960.247495,1.4884
1622007960.2556074,1.5625
1622007960.2597978,1.6129
1622007960.2679667,1.6900000000000002
1622007960.272071,1.8496000000000004
1622007960.2802072,2.0448999999999997
1622007960.2884297,2.0448999999999997
1622007960.2924495,1.9880999999999998
1622007960.3005965,2.0448999999999997
1622007960.3045182,2.1904
1622007960.312986,2.25
1622007960.3169646,2.4336
1622007960.3252165,2.5921000000000003
1622007960.3293161,2.7224999999999997
1622007960.3374639,2.9240999999999997
1622007960.3416092,3.1329000000000002
1622007960.3497503,3.24
1622007960.3537948,3.4225000000000003
1622007960.3618996,3.4596000000000005
1622007960.3660805,3.4596000000000005
1622007960.374279,3.3489000000000004
1622007960.378312,3.24
1622007960.3869174,3.0976
1622007960.3909183,2.8899999999999997
1622007960.3991876,2.6895999999999995
1622007960.4032834,2.5921000000000003
1622007960.4112115,2.4649
1622007960.4153652,2.3104
1622007960.4234202,2.1609
1622007960.4316406,1.9599999999999997
1622007960.4357052,1.8225000000000002
1622007960.4440928,1.7161000000000002
1622007960.4483056,1.6129
1622007960.4565325,1.5625
1622007960.4606874,1.5625
1622007960.4685476,1.5376
1622007960.4727206,1.5376
1622007960.4807951,1.5876000000000001
1622007960.4848225,1.6641000000000001
1622007960.4933648,1.7161000000000002
1622007960.4971995,1.7161000000000002
1622007960.5057454,1.7424000000000002
1622007960.5097947,1.7689000000000001
1622007960.5178127,1.7956000000000003
1622007960.5221527,1.9043999999999996
1622007960.53024,1.9599999999999997
1622007960.5343335,1.9599999999999997
1622007960.542511,1.9599999999999997
1622007960.5467432,1.9880999999999998
1622007960.5549598,1.9880999999999998
1622007960.5588298,2.0448999999999997
1622007960.5668888,2.0736
1622007960.57522,2.1025
1622007960.5791512,2.1609
1622007960.5872753,2.2201
1622007960.5914035,2.3409
1622007960.599429,2.3409
1622007960.6035075,2.2801
1622007960.611786,2.1904
1622007960.6160629,2.2201
1622007960.6239119,2.2801
1622007960.6283739,2.3104
1622007960.6363976,2.3409
1622007960.6407478,2.3409
1622007960.6488373,2.2801
1622007960.652926,2.2801
1622007960.6611166,2.3409
1622007960.6652126,2.3409
1622007960.6733289,2.25
1622007960.6775336,2.2201
1622007960.6858156,2.3104
1622007960.689731,2.3716
1622007960.6980186,2.3409
1622007960.7020986,2.3104
1622007960.7103317,2.3716
